file_name,genre,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_var,mfcc_2_var,mfcc_3_var,mfcc_4_var,mfcc_5_var,mfcc_6_var,mfcc_7_var,mfcc_8_var,mfcc_9_var,mfcc_10_var,mfcc_11_var,mfcc_12_var,mfcc_13_var,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,chroma_1_var,chroma_2_var,chroma_3_var,chroma_4_var,chroma_5_var,chroma_6_var,chroma_7_var,chroma_8_var,chroma_9_var,chroma_10_var,chroma_11_var,chroma_12_var,spectral_centroid_mean,spectral_centroid_var,zero_crossing_rate_mean,zero_crossing_rate_var
Similar_Trot_00645_Cover_Genre_A.wav,Trot,-105.3655,111.7196,-8.1448,38.9401,-16.2225,9.0959,-0.4548,-1.0417,-2.193,4.6466,-7.4261,-1.8115,-5.4606,2132.6716,930.4948,414.0831,300.2966,468.9492,214.1526,106.9707,104.1007,95.6053,80.5178,81.8969,77.1822,51.0048,0.3131,0.2672,0.3738,0.3727,0.5864,0.3536,0.4389,0.5411,0.4047,0.4391,0.3467,0.4884,0.0523,0.0297,0.069,0.0536,0.1307,0.0438,0.0669,0.1088,0.0602,0.104,0.0382,0.0954,1338.0776,165511.8531,0.0854,0.0029
Similar_Trot_00646_Cover_Genre_A.wav,Trot,31.2757,68.4812,-1.472,19.9349,8.1668,9.8875,2.5407,8.2821,1.0566,6.9566,3.2766,4.1769,-2.8515,1545.1202,179.0282,82.461,70.9666,43.4539,35.625,32.5182,39.6637,25.086,50.3323,34.5151,27.3732,31.8665,0.2681,0.3957,0.4308,0.2288,0.3403,0.3093,0.6062,0.4125,0.3573,0.3824,0.4119,0.5857,0.0178,0.0701,0.0971,0.0212,0.1195,0.0286,0.0969,0.0645,0.0546,0.0679,0.046,0.1051,2059.5268,104584.045,0.12,0.0018
Similar_Trot_00647_Cover_Genre_A.wav,Trot,15.9558,73.9852,6.7776,22.8878,5.2543,13.7286,1.5607,7.8284,0.1551,8.7932,1.2357,5.7955,0.571,1881.466,276.0052,146.1927,49.3518,63.5603,30.9919,29.1196,36.8574,37.9255,43.0193,47.1714,28.4728,24.196,0.3059,0.3454,0.4986,0.3545,0.513,0.4568,0.2913,0.3595,0.3287,0.5699,0.3851,0.2867,0.0621,0.0421,0.1019,0.0404,0.0887,0.0759,0.028,0.091,0.0353,0.1104,0.0683,0.0447,1990.4182,119433.7505,0.119,0.0015
Similar_Trot_00648_Cover_Genre_A.wav,Trot,-118.2189,74.8694,18.794,24.7561,4.4905,10.9164,-2.8987,7.363,-3.2581,3.8811,-5.7123,2.9106,-7.2323,3953.12,507.439,186.149,137.5635,73.558,50.3661,55.6373,50.9974,52.2252,33.67,36.4816,39.278,38.6469,0.3569,0.5578,0.3193,0.2617,0.2909,0.3812,0.5791,0.3764,0.4983,0.473,0.3531,0.3882,0.0403,0.1047,0.0457,0.041,0.0495,0.0549,0.1146,0.0495,0.0946,0.0815,0.065,0.1076,2030.6089,322192.8837,0.1115,0.0032
Similar_Trot_00649_Cover_Genre_A.wav,Trot,24.6722,78.9271,1.5855,17.8553,2.7076,9.6566,-2.548,6.873,-3.1454,6.9402,0.3496,4.801,-2.1906,829.5952,183.0637,74.3689,57.332,46.844,39.5109,50.8108,32.018,37.1298,42.5451,42.5888,29.1461,31.4381,0.3849,0.3559,0.5493,0.3064,0.4362,0.4433,0.28,0.3354,0.2869,0.4646,0.2837,0.2646,0.1092,0.0413,0.1248,0.0291,0.0979,0.0955,0.0331,0.086,0.0383,0.1035,0.0502,0.0408,1922.9114,88722.6686,0.1134,0.0013
Similar_Trot_00650_Cover_Genre_A.wav,Trot,-173.5498,112.4409,11.1912,26.7502,6.8301,14.5292,3.5399,5.0514,-3.572,-1.1381,-8.7731,-4.7968,-12.2178,7872.9937,815.273,435.3226,290.3539,121.0144,78.6151,95.2688,65.7165,79.05,59.2099,44.957,77.3281,57.1868,0.3177,0.2238,0.1668,0.3273,0.6568,0.3064,0.2748,0.2115,0.4194,0.2983,0.2434,0.5628,0.0638,0.0816,0.0348,0.041,0.1144,0.0292,0.0672,0.0323,0.0976,0.092,0.034,0.1158,1276.9162,211819.4504,0.0709,0.0008
Similar_Trot_00651_Cover_Genre_A.wav,Trot,-119.4051,93.8675,8.9131,29.9136,4.2988,15.2037,-2.7176,2.3858,-2.2992,-0.7557,-2.6601,2.8453,-7.3546,4774.69,579.1686,529.0577,207.7823,123.487,77.7548,69.0454,64.6569,50.4787,72.2456,66.6732,44.7612,72.2809,0.3781,0.2631,0.3964,0.3519,0.6428,0.3789,0.2864,0.3563,0.3909,0.5217,0.3129,0.405,0.0692,0.0388,0.1176,0.0443,0.104,0.0571,0.0689,0.0975,0.0551,0.1167,0.0392,0.0814,1548.8576,259564.3374,0.0982,0.0022
Similar_Trot_00652_Cover_Genre_A.wav,Trot,-158.9216,96.5203,12.6308,23.0635,4.6257,6.447,-5.3299,1.7574,-6.9411,8.8347,-2.9056,3.1805,-3.8971,3193.4883,864.0484,393.152,211.4066,174.7386,109.9214,101.0452,104.8334,75.9413,99.5859,85.2049,122.7412,80.3866,0.4502,0.2498,0.2792,0.1877,0.3447,0.4094,0.2947,0.3898,0.2018,0.2731,0.3422,0.3108,0.151,0.0474,0.0721,0.0299,0.0842,0.1418,0.0597,0.1195,0.0294,0.0688,0.1157,0.0701,1463.78,286376.0476,0.0697,0.0014
Similar_Trot_00653_Cover_Genre_A.wav,Trot,-163.8891,129.9233,18.3464,29.3756,8.0651,12.0302,2.4505,13.9707,0.234,6.7253,-4.015,2.2974,-0.7562,2021.0887,569.3181,293.1752,166.9856,93.0104,53.2342,67.567,81.6687,65.9008,34.0658,57.9532,57.8692,62.7222,0.2715,0.3104,0.5478,0.291,0.2284,0.1674,0.3328,0.4935,0.3536,0.3739,0.1944,0.2512,0.0845,0.0585,0.1486,0.0508,0.046,0.0217,0.071,0.1539,0.0611,0.1274,0.031,0.0506,988.9681,129363.0111,0.0489,0.0006
Similar_Trot_00654_Cover_Genre_A.wav,Trot,-0.7327,85.1445,0.691,26.6391,0.921,8.811,-0.5146,5.2824,-3.6,5.2916,-1.4689,2.5493,-2.6278,1600.6132,281.9282,95.8776,70.3957,33.9349,25.6076,36.7091,29.593,30.9409,32.0012,28.4897,25.0002,31.904,0.2763,0.4087,0.4062,0.2707,0.4433,0.2346,0.2777,0.2523,0.3866,0.7164,0.3371,0.3305,0.0417,0.0894,0.0969,0.0297,0.1048,0.0224,0.0504,0.0337,0.0475,0.1033,0.0231,0.0844,1754.6269,107297.7615,0.0962,0.0011
Similar_Trot_00665_Cover_Genre_A.wav,Trot,-101.1198,90.6152,0.8755,26.7582,3.4663,14.9739,-5.9876,3.3622,-4.7044,-0.889,-6.1883,-0.9429,-3.8158,4450.5894,953.3297,667.656,251.3009,171.5895,146.6202,131.7876,103.6072,92.9127,76.4402,112.9856,157.8408,150.2564,0.2415,0.1977,0.3967,0.3229,0.1935,0.2228,0.2484,0.4324,0.2245,0.3079,0.3406,0.198,0.0928,0.0336,0.1188,0.106,0.0475,0.084,0.0705,0.1525,0.0418,0.0987,0.1073,0.0467,1557.3052,211061.4353,0.1103,0.0027
Similar_Trot_00666_Cover_Genre_A.wav,Trot,-115.0086,104.3629,-15.1096,43.1219,-6.8126,9.0722,-14.1793,-2.4966,-6.2555,-3.9384,-9.256,-7.2331,-11.8529,2155.296,369.7114,191.4959,67.035,44.4544,41.7236,42.8718,30.1728,39.8676,44.0392,54.4915,61.9996,45.5784,0.254,0.5368,0.2007,0.2799,0.1358,0.3186,0.2799,0.2591,0.4878,0.1849,0.1445,0.065,0.0354,0.1761,0.0124,0.1101,0.0075,0.0894,0.1224,0.0338,0.1357,0.0213,0.0456,0.0034,1298.959,66044.0464,0.0741,0.0007
Similar_Trot_00667_Cover_Genre_A.wav,Trot,-115.4593,114.7781,18.3298,34.7163,1.741,3.9426,-3.1901,3.9544,1.6583,5.6646,4.3216,4.8996,-0.1807,4773.047,675.3838,474.6313,242.4106,116.824,102.5361,61.5307,107.6321,111.375,123.1365,118.4463,99.0126,95.7239,0.3037,0.3012,0.2413,0.3651,0.4393,0.4043,0.4869,0.4352,0.4228,0.3445,0.3746,0.4504,0.0524,0.0736,0.0466,0.0819,0.1,0.0712,0.0941,0.0783,0.0938,0.0646,0.0738,0.093,1133.3802,167436.5349,0.0657,0.001
Similar_Trot_00668_Cover_Genre_A.wav,Trot,-76.406,95.5707,10.4764,23.659,12.78,6.5023,-3.0121,5.3337,-1.0773,-0.0141,-6.628,0.6914,-5.1124,2976.7197,802.1104,274.22,185.6891,103.8933,82.7738,75.0233,69.727,57.4929,41.0733,48.5279,54.8517,43.3166,0.4031,0.3351,0.5493,0.2939,0.2124,0.3038,0.3203,0.519,0.2812,0.2958,0.3362,0.258,0.1348,0.047,0.1411,0.0578,0.0381,0.09,0.0502,0.1245,0.0431,0.0601,0.0933,0.0352,1598.8605,308068.4724,0.0872,0.0017
Similar_Trot_00669_Cover_Genre_A.wav,Trot,-127.1738,107.296,-8.7493,28.0759,-4.1656,9.3748,-4.5815,-5.602,-15.4297,-4.7431,-8.5401,-2.033,-12.2227,1873.7913,202.464,179.8961,82.1233,160.973,64.2001,93.6115,82.9946,73.9416,84.0324,174.8486,81.1231,137.3323,0.1013,0.1523,0.3601,0.1247,0.3645,0.4884,0.2107,0.2812,0.1633,0.3919,0.2321,0.113,0.0213,0.0353,0.1351,0.0116,0.0998,0.155,0.018,0.1359,0.0197,0.1196,0.093,0.0223,1225.1222,42377.8408,0.096,0.0008
Similar_Trot_00671_Cover_Genre_A.wav,Trot,-84.3564,73.6807,16.2132,19.5415,12.7089,15.1787,5.6938,10.6806,6.6818,8.7521,-3.0153,1.8247,-1.4862,3792.3748,1645.7672,658.7173,173.3966,116.6581,66.7754,52.6334,46.6907,43.1612,46.0064,58.7491,44.3749,45.0877,0.4275,0.5139,0.3873,0.4017,0.4692,0.4275,0.5431,0.4987,0.6254,0.7106,0.5861,0.5931,0.0685,0.0985,0.0731,0.0778,0.0834,0.0547,0.0896,0.0565,0.0671,0.0877,0.0503,0.0782,2040.5967,758807.7739,0.0994,0.0041
Similar_Trot_00672_Cover_Genre_A.wav,Trot,-121.5766,102.8967,8.7121,39.4849,2.5171,10.2484,-4.5749,8.376,0.6381,12.0406,2.0665,6.4084,-2.8066,2231.2607,528.6918,150.4555,77.2166,71.4173,64.2005,70.9754,47.4395,55.8243,48.8502,60.6245,39.7357,41.7117,0.3698,0.3235,0.5206,0.2855,0.4284,0.4272,0.3138,0.4153,0.2997,0.4536,0.2813,0.2361,0.0942,0.0556,0.133,0.0352,0.1032,0.0955,0.0632,0.1213,0.0474,0.0961,0.0526,0.0343,1380.7173,153804.6071,0.0895,0.002
Similar_Trot_00673_Cover_Genre_A.wav,Trot,-173.9005,107.4555,22.6912,33.6769,12.9747,13.0653,6.3516,7.5217,3.3647,5.9544,1.3083,2.0644,1.0737,10033.132,1860.7668,481.9562,195.4981,149.4106,102.7143,58.1039,79.9064,77.5825,67.0009,119.563,65.7934,76.8264,0.3755,0.3373,0.4748,0.3092,0.3305,0.4201,0.4258,0.5175,0.5734,0.8146,0.6541,0.432,0.0893,0.0847,0.1193,0.0704,0.0712,0.0713,0.0836,0.1043,0.0742,0.0683,0.057,0.0688,1210.9329,662792.0339,0.0497,0.0017
Similar_Trot_00674_Cover_Genre_A.wav,Trot,-166.4381,81.044,-2.1358,37.1049,-4.2399,10.8253,-10.639,-1.3803,-6.9001,-2.0147,-2.5476,-4.2235,-9.917,7995.02,1861.1342,266.9902,197.0244,131.9218,132.8627,76.6688,121.0826,183.2766,137.6996,292.0076,105.0854,150.2166,0.1913,0.4994,0.1721,0.265,0.238,0.1032,0.1853,0.1759,0.3856,0.1931,0.0732,0.0715,0.0273,0.19,0.015,0.1102,0.0812,0.016,0.1162,0.0297,0.1456,0.054,0.0124,0.0232,1447.1627,265772.8531,0.079,0.0013
Similar_Trot_00685_Cover_Genre_A.wav,Trot,-55.8095,88.6902,9.9072,24.292,2.8074,15.5319,4.9907,5.8532,0.4107,4.4986,-2.0449,0.4835,-0.6804,1458.3774,141.6372,86.2569,61.3225,41.864,50.8538,50.699,37.3237,41.2487,40.8512,63.0617,50.385,37.6676,0.2298,0.2833,0.5344,0.2678,0.2459,0.2038,0.3959,0.5594,0.2841,0.4054,0.2173,0.3254,0.0506,0.0394,0.0996,0.0306,0.0651,0.026,0.0759,0.1447,0.0289,0.1193,0.0249,0.0898,1624.8875,54398.3831,0.0843,0.0006
Similar_Trot_00686_Cover_Genre_A.wav,Trot,-41.4015,83.6523,3.6426,24.0245,-1.206,4.3713,-1.3903,7.2492,-2.4858,6.3854,-0.6151,8.3005,1.4755,1919.2238,354.4088,207.2268,176.6944,154.9734,146.9414,74.3138,91.4004,77.6501,101.6404,91.1011,100.5319,72.2258,0.3366,0.4641,0.4325,0.2407,0.2841,0.3226,0.5368,0.3446,0.2822,0.3376,0.3485,0.4847,0.054,0.1074,0.1099,0.0451,0.076,0.0513,0.1104,0.0696,0.0435,0.0733,0.0567,0.1272,1597.909,151215.4683,0.0786,0.0018
Similar_Trot_00687_Cover_Genre_A.wav,Trot,-47.0664,85.9672,-1.4869,34.973,-0.6919,13.6073,0.3325,6.6108,-2.2254,2.6886,0.7678,1.6308,-0.9088,4037.976,298.6964,152.159,148.7904,103.95,58.0288,56.4362,63.5682,53.3967,58.3555,68.5693,51.0738,46.0545,0.3245,0.3392,0.5909,0.3055,0.4471,0.4412,0.2746,0.2775,0.2945,0.5266,0.3462,0.2612,0.0764,0.0377,0.1369,0.028,0.1059,0.0918,0.0478,0.0712,0.0464,0.095,0.0854,0.0406,1634.1958,103269.672,0.0983,0.0008
Similar_Trot_00688_Cover_Genre_A.wav,Trot,-76.4847,92.0678,-3.6759,34.5552,-3.1143,15.6863,2.5564,9.9439,2.5615,2.162,1.427,1.0393,-2.7433,1814.4264,361.4429,143.5,166.2899,108.4627,75.3535,49.8021,63.1288,38.1714,44.6743,36.6175,44.7983,43.7361,0.4063,0.2431,0.353,0.2671,0.2871,0.5369,0.3048,0.3283,0.2895,0.4853,0.6239,0.3678,0.0868,0.0306,0.0778,0.0705,0.0415,0.1117,0.0484,0.0752,0.0374,0.075,0.1429,0.0509,1566.2786,116864.3292,0.083,0.0017
Similar_Trot_00689_Cover_Genre_A.wav,Trot,-29.7837,83.6745,-1.3756,30.5009,-2.0189,11.673,4.3281,8.9299,3.8057,1.5387,2.6169,-0.7649,1.947,1433.225,275.0042,106.6013,93.2096,85.3711,63.9429,65.4667,64.5904,50.9638,52.0304,56.9168,60.6108,43.1985,0.5786,0.3612,0.3942,0.3033,0.2642,0.3486,0.3604,0.5633,0.4333,0.3577,0.3662,0.3832,0.1277,0.0612,0.0777,0.0499,0.0398,0.0817,0.057,0.106,0.0884,0.0662,0.0842,0.0554,1662.6197,90007.8566,0.0921,0.0013
Similar_Trot_00690_Cover_Genre_A.wav,Trot,-12.8142,84.9944,2.4201,25.8474,-0.4699,12.4639,-0.089,6.6488,1.3546,5.5031,3.358,-0.548,-3.6414,837.5278,203.6777,155.8802,80.6001,71.9424,58.5655,58.1499,51.9279,55.5912,52.2607,40.8219,46.816,50.3649,0.2188,0.2412,0.467,0.3879,0.4893,0.2877,0.4424,0.4227,0.2379,0.3517,0.2382,0.4751,0.0231,0.0349,0.1174,0.0485,0.1399,0.036,0.0828,0.0919,0.029,0.096,0.0249,0.1049,1692.6335,76422.9188,0.0861,0.001
Similar_Trot_00691_Cover_Genre_A.wav,Trot,-46.6872,92.0103,-0.2778,29.1337,-1.1041,9.1711,-0.3792,6.491,-1.5917,6.5462,-1.8377,2.8976,-0.4882,2344.0776,568.5636,236.8452,151.7415,91.8678,75.0484,66.3896,66.745,49.7686,69.2668,54.6324,51.3096,51.5808,0.5609,0.3264,0.2824,0.3011,0.3674,0.6417,0.3973,0.4559,0.3735,0.2967,0.3584,0.3077,0.1016,0.0592,0.0462,0.0601,0.0414,0.1255,0.0582,0.0962,0.0749,0.0483,0.1164,0.0353,1546.5967,147021.1328,0.0819,0.0014
Similar_Trot_00692_Cover_Genre_A.wav,Trot,-166.0141,119.8137,-3.8872,47.4644,8.088,16.5156,-0.8284,9.2904,0.6219,1.4089,0.0391,4.1128,-5.0519,14211.586,1241.2236,208.4543,242.38,85.5451,105.4701,58.6341,56.0195,46.1479,80.4568,64.6471,77.2451,99.1881,0.3112,0.3449,0.2043,0.2686,0.2792,0.5861,0.3089,0.1855,0.2333,0.337,0.609,0.2771,0.0809,0.0884,0.0443,0.1241,0.0343,0.1063,0.052,0.0457,0.0722,0.0482,0.167,0.0468,939.1828,112564.7107,0.0539,0.0006
Similar_Trot_00693_Cover_Genre_A.wav,Trot,-46.4658,83.2861,4.7426,30.4778,2.6449,11.3523,2.6526,6.4185,3.0694,5.2457,-0.7993,0.26,-0.3194,1280.2457,222.724,129.2143,64.5717,52.6347,56.5803,37.9368,33.1143,43.0778,38.4643,42.63,37.0588,39.846,0.3366,0.3365,0.5723,0.3261,0.3946,0.457,0.3392,0.4768,0.36,0.5569,0.3313,0.2318,0.0867,0.0403,0.1294,0.0401,0.0712,0.0815,0.0352,0.1188,0.0455,0.0915,0.0559,0.0346,1685.1562,84446.8383,0.0971,0.0012
Similar_Trot_00694_Cover_Genre_A.wav,Trot,-69.0788,90.9011,16.0276,24.6812,5.7884,11.9886,2.8456,2.5678,1.6019,4.9574,2.4284,-0.5068,-0.3192,2524.2,206.3503,71.9037,88.2877,67.4102,57.2195,40.8371,36.6773,48.4612,45.0984,84.1423,55.9456,72.4943,0.2071,0.3935,0.5673,0.3461,0.4306,0.2647,0.3777,0.3815,0.3563,0.6331,0.3133,0.3156,0.0294,0.0619,0.1215,0.0406,0.1012,0.032,0.0795,0.0954,0.0396,0.1071,0.0356,0.0838,1603.9142,78800.8431,0.0825,0.0007
Similar_Trot_00695_Cover_Genre_A.wav,Trot,-142.9632,121.8161,2.0471,7.3955,-7.3875,12.4724,3.0711,-0.9213,-10.7305,-4.2035,-3.8223,-2.2513,-5.89,6047.232,2109.7114,420.0302,287.6668,201.9414,125.3008,141.1021,92.9876,109.3104,99.2236,134.9026,97.151,81.708,0.3907,0.2958,0.5444,0.388,0.1734,0.1724,0.2761,0.4114,0.2568,0.3976,0.5065,0.2947,0.1443,0.0532,0.1093,0.1114,0.0412,0.0476,0.0713,0.0996,0.0728,0.1115,0.1338,0.0596,1242.2937,355354.8557,0.0779,0.0013
Similar_Trot_00696_Cover_Genre_A.wav,Trot,-56.1594,88.0229,21.7668,19.4777,0.9886,6.5374,-1.9271,4.9304,-3.6318,2.569,-5.3962,-1.1418,-6.9266,1492.8768,528.4228,237.4363,112.9119,77.4679,62.4308,52.049,51.2977,50.6308,74.4343,55.6157,42.3107,36.4228,0.4005,0.3675,0.2942,0.3896,0.5665,0.3548,0.5938,0.4846,0.4026,0.4697,0.4432,0.6342,0.0553,0.0682,0.0504,0.0749,0.1022,0.0355,0.0972,0.0725,0.0772,0.1048,0.0687,0.0911,1708.1766,289918.1452,0.0914,0.0033
Similar_Trot_00697_Cover_Genre_A.wav,Trot,-100.9121,75.5596,24.0626,6.7444,1.3827,11.8856,3.0133,4.7053,-3.5772,1.7982,-5.4918,-2.2195,-9.0528,2989.5076,1007.4553,400.8594,218.5951,100.1141,99.1337,99.42,59.615,67.4045,60.0358,85.9632,61.7694,53.5304,0.4851,0.2979,0.3498,0.5353,0.3716,0.4417,0.3062,0.4668,0.5125,0.3978,0.5214,0.409,0.1109,0.0594,0.0629,0.111,0.057,0.1086,0.052,0.0845,0.1145,0.0767,0.1071,0.0678,2021.1335,532873.7323,0.119,0.0053
Similar_Trot_00699_Cover_Genre_A.wav,Trot,-109.1674,108.6837,0.0691,8.3284,-0.7817,12.1633,1.886,1.292,-8.277,-0.4005,-2.6379,2.4772,-4.3254,3988.3435,880.1647,296.464,198.6548,96.1198,98.7942,83.1323,53.7046,56.4284,56.5442,62.7868,58.0088,56.4396,0.2998,0.5456,0.2682,0.334,0.2097,0.2996,0.4603,0.2712,0.4046,0.2873,0.4934,0.3791,0.0417,0.1281,0.0378,0.1071,0.0394,0.0552,0.1095,0.0429,0.1173,0.0585,0.1185,0.1023,1481.1483,279463.7789,0.0924,0.0015
Similar_Trot_00700_Cover_Genre_A.wav,Trot,-102.5029,86.9742,17.0798,9.3326,1.9121,12.087,3.3836,2.5633,-6.4303,2.5651,0.8691,1.6252,-6.0088,8003.4414,2196.7605,647.4696,315.3401,163.502,111.3458,117.7645,65.907,65.9888,48.9848,80.6947,57.9363,65.1723,0.4394,0.44,0.5527,0.3783,0.4403,0.4017,0.3355,0.4148,0.4802,0.7061,0.5242,0.4551,0.0828,0.0785,0.105,0.0637,0.0847,0.071,0.0605,0.0878,0.0801,0.0912,0.0905,0.0894,1854.8115,762514.7021,0.1189,0.0073
Similar_Trot_00701_Cover_Genre_A.wav,Trot,-101.9687,112.3143,25.2621,25.1079,5.8839,7.5425,-5.512,0.1964,-2.5491,3.6389,-1.0078,4.3117,-1.6511,4336.7046,921.7529,475.566,292.4409,126.6319,104.0356,87.4625,109.5631,63.4946,76.6645,83.2593,85.5529,89.7405,0.4644,0.3298,0.3083,0.2895,0.4123,0.2873,0.4632,0.4304,0.3866,0.4834,0.4245,0.6514,0.0817,0.0596,0.0789,0.0588,0.1015,0.0428,0.0965,0.0884,0.093,0.1162,0.0567,0.1015,1275.0427,224017.5845,0.069,0.0015
Similar_Trot_00702_Cover_Genre_A.wav,Trot,-115.9256,105.5731,20.1648,29.3804,6.2811,6.6684,-4.3908,3.1113,-2.8337,2.5386,-1.6264,5.5614,-0.4808,2877.1536,537.6446,357.8114,171.432,103.4331,84.7621,56.5521,61.3843,78.8494,88.927,56.4502,99.5592,79.0692,0.3019,0.6141,0.2884,0.1433,0.1423,0.2381,0.4583,0.2514,0.3821,0.3343,0.2449,0.3871,0.0357,0.1177,0.0526,0.0265,0.0299,0.0389,0.1203,0.0377,0.1226,0.0913,0.0486,0.1473,1372.4711,164366.9182,0.0693,0.0007
Similar_Trot_00703_Cover_Genre_A.wav,Trot,-137.8998,107.5969,19.0744,29.4449,0.4136,7.9973,1.1033,8.5264,-2.3155,4.648,1.0732,1.9284,-4.3175,4244.8716,1309.0775,357.6108,187.5645,91.3621,82.6173,59.1269,53.8666,55.5422,49.9284,97.0792,63.2854,76.5793,0.3607,0.3682,0.4602,0.3045,0.457,0.479,0.2941,0.3084,0.4302,0.6813,0.4863,0.3906,0.0751,0.0773,0.1204,0.058,0.0987,0.0999,0.0589,0.0859,0.0944,0.0969,0.0954,0.0893,1380.6389,531195.531,0.0868,0.0029
Similar_Trot_00704_Cover_Genre_A.wav,Trot,-94.492,74.9524,26.3513,23.1258,2.3407,8.7174,-1.4033,4.3733,-4.7358,3.736,-1.7418,0.4944,-4.9169,6830.842,1020.8857,581.2918,217.6004,170.1489,106.0676,84.2854,79.4319,91.1281,74.5474,83.0364,90.6906,54.3261,0.4134,0.429,0.6077,0.3668,0.3612,0.392,0.3443,0.3898,0.4418,0.6883,0.4488,0.3603,0.081,0.0593,0.1121,0.0582,0.0602,0.0862,0.0659,0.0988,0.0914,0.0942,0.0741,0.0805,1890.3346,477508.2194,0.1058,0.004
Similar_Trot_00705_Cover_Genre_A.wav,Trot,-91.7088,79.6311,17.928,26.2319,6.3574,11.4219,-4.2282,3.5505,-5.5605,1.6453,-9.4437,-1.6516,-4.018,4449.205,662.9587,509.6974,296.4343,203.1911,105.2531,89.7565,146.4154,73.614,100.8654,91.1167,112.8332,79.6694,0.5182,0.2953,0.3189,0.391,0.6123,0.3426,0.357,0.439,0.3385,0.3533,0.3588,0.6938,0.0915,0.0553,0.0638,0.0625,0.0998,0.0481,0.0673,0.0752,0.0747,0.1002,0.053,0.0767,1736.6554,331370.2795,0.1102,0.0031
Similar_Trot_00706_Cover_Genre_A.wav,Trot,-178.1246,120.7416,15.9269,60.9645,7.4143,-0.2936,-9.3932,3.5954,-7.8912,-9.1499,-1.7708,-1.0386,-9.8543,3868.0283,683.822,213.8062,253.1371,107.5596,315.2591,106.2048,62.7076,128.1115,160.5861,125.1887,121.6847,117.5238,0.3383,0.2,0.4019,0.3734,0.1868,0.3265,0.2125,0.4313,0.3183,0.1778,0.2698,0.2409,0.1043,0.0245,0.1358,0.1105,0.0234,0.1068,0.0254,0.121,0.096,0.0334,0.0977,0.0416,974.6855,73379.817,0.0663,0.0005
Similar_Trot_00707_Cover_Genre_A.wav,Trot,-195.951,125.2024,33.0832,13.7517,12.4433,9.4493,-0.0213,1.0899,-6.3246,0.7507,-4.6575,-2.5344,-3.1011,3353.8057,1095.5939,581.0992,206.8969,102.0118,89.9933,88.8759,102.3774,79.9489,79.5584,73.4279,85.1532,75.7199,0.2979,0.2165,0.438,0.1983,0.312,0.3198,0.2124,0.3759,0.3401,0.6101,0.4275,0.2895,0.1,0.0327,0.1255,0.0276,0.0867,0.0779,0.0247,0.1083,0.0644,0.1311,0.0874,0.0644,1168.1315,273540.3114,0.0737,0.0013
Similar_Trot_00708_Cover_Genre_A.wav,Trot,-116.5157,107.3602,20.5546,27.0462,5.7402,7.3141,1.2737,6.7924,0.0793,1.2498,-2.5572,4.8495,-2.7211,5198.284,818.1931,521.0058,323.4342,215.0699,110.1419,79.3265,70.2791,64.5448,66.8754,47.5207,59.8593,60.7141,0.4668,0.2541,0.2644,0.2699,0.5169,0.3302,0.304,0.4269,0.4949,0.5887,0.4154,0.5427,0.0898,0.0413,0.0775,0.0482,0.1132,0.0441,0.041,0.0861,0.0803,0.144,0.0672,0.0783,1325.3971,329452.1751,0.073,0.0018
Similar_Trot_00709_Cover_Genre_A.wav,Trot,-156.0732,83.8479,32.0313,28.1291,8.328,7.9162,0.5008,7.3133,-2.7435,2.3871,-3.1527,0.1607,-0.6065,6650.194,762.8988,371.6168,220.1362,106.5432,129.0684,85.2881,83.3258,89.782,101.5684,88.6305,68.6405,58.0916,0.3811,0.2353,0.3161,0.332,0.4159,0.3282,0.3035,0.3391,0.3989,0.5077,0.3837,0.4806,0.0973,0.0461,0.1026,0.0802,0.1024,0.0746,0.047,0.0713,0.0992,0.1506,0.0853,0.1039,1610.6076,388139.3553,0.1017,0.0036
Similar_Trot_00710_Cover_Genre_A.wav,Trot,-113.464,114.9539,20.1121,19.2242,3.4751,5.8198,-4.4439,6.466,0.9846,4.4707,-5.4291,-2.0074,-5.8607,5875.363,910.7973,328.2072,91.1262,66.0311,60.726,48.3426,55.5711,58.2603,43.3685,35.6087,38.1979,39.4225,0.2729,0.5148,0.2252,0.3093,0.1564,0.3617,0.5271,0.2916,0.4993,0.2574,0.3927,0.2816,0.0311,0.1061,0.0212,0.1055,0.0172,0.0528,0.1431,0.0309,0.1552,0.0391,0.0994,0.089,1300.9932,250403.5649,0.0679,0.0008
